"","WY","datetime","Q"
"91",2004,2003-10-04 18:00:00,0.0445090909090909
"92",2004,2003-10-04 19:00:00,0.0445090909090909
"93",2004,2003-10-04 20:00:00,0.0453818181818182
"94",2004,2003-10-04 21:00:00,0.0436363636363636
"95",2004,2003-10-04 22:00:00,0.0445090909090909
"96",2004,2003-10-04 23:00:00,0.0436363636363636
"97",2004,2003-10-05 00:00:00,0.0427636363636364
"98",2004,2003-10-05 01:00:00,0.0453818181818182
"99",2004,2003-10-05 02:00:00,0.0453818181818182
"100",2004,2003-10-05 03:00:00,0.0471272727272727
"101",2004,2003-10-05 04:00:00,0.0523636363636364
"102",2004,2003-10-05 05:00:00,0.0549818181818182
"103",2004,2003-10-05 06:00:00,0.0576
"104",2004,2003-10-05 07:00:00,0.0610909090909091
"105",2004,2003-10-05 08:00:00,0.0637090909090909
"106",2004,2003-10-05 09:00:00,0.0637090909090909
"107",2004,2003-10-05 10:00:00,0.0637090909090909
"108",2004,2003-10-05 11:00:00,0.0610909090909091
"109",2004,2003-10-05 12:00:00,0.0584727272727273
"110",2004,2003-10-05 13:00:00,0.0549818181818182
"111",2004,2003-10-05 14:00:00,0.0523636363636364
"112",2004,2003-10-05 15:00:00,0.0497454545454545
"113",2004,2003-10-05 16:00:00,0.0462545454545455
"114",2004,2003-10-05 17:00:00,0.0453818181818182
"115",2004,2003-10-05 18:00:00,0.0453818181818182
"116",2004,2003-10-05 19:00:00,0.0453818181818182
"117",2004,2003-10-05 20:00:00,0.0453818181818182
"118",2004,2003-10-05 21:00:00,0.0453818181818182
"119",2004,2003-10-05 22:00:00,0.0453818181818182
"120",2004,2003-10-05 23:00:00,0.0453818181818182
"121",2004,2003-10-06 00:00:00,0.0445090909090909
"122",2004,2003-10-06 01:00:00,0.0453818181818182
"123",2004,2003-10-06 02:00:00,0.0453818181818182
"124",2004,2003-10-06 03:00:00,0.0471272727272727
"125",2004,2003-10-06 04:00:00,0.0497454545454545
"126",2004,2003-10-06 05:00:00,0.0549818181818182
"127",2004,2003-10-06 06:00:00,0.0576
"128",2004,2003-10-06 07:00:00,0.0576
"129",2004,2003-10-06 08:00:00,0.0610909090909091
"130",2004,2003-10-06 09:00:00,0.0610909090909091
"131",2004,2003-10-06 10:00:00,0.0584727272727273
"132",2004,2003-10-06 11:00:00,0.0576
"133",2004,2003-10-06 12:00:00,0.0541090909090909
"134",2004,2003-10-06 13:00:00,0.0514909090909091
"135",2004,2003-10-06 14:00:00,0.0497454545454545
"136",2004,2003-10-06 15:00:00,0.0462545454545455
"137",2004,2003-10-06 16:00:00,0.0453818181818182
"138",2004,2003-10-06 17:00:00,0.0418909090909091
"139",2004,2003-10-06 18:00:00,0.0418909090909091
"140",2004,2003-10-06 19:00:00,0.0418909090909091
"141",2004,2003-10-06 20:00:00,0.0410181818181818
"142",2004,2003-10-06 21:00:00,0.0418909090909091
"143",2004,2003-10-06 22:00:00,0.0418909090909091
"144",2004,2003-10-06 23:00:00,0.0418909090909091
"145",2004,2003-10-07 00:00:00,0.0418909090909091
"146",2004,2003-10-07 01:00:00,0.0401454545454545
"147",2004,2003-10-07 02:00:00,0.0418909090909091
"148",2004,2003-10-07 03:00:00,0.0445090909090909
"149",2004,2003-10-07 04:00:00,0.0453818181818182
"150",2004,2003-10-07 05:00:00,0.0506181818181818
"151",2004,2003-10-07 06:00:00,0.0541090909090909
"152",2004,2003-10-07 07:00:00,0.0576
"153",2004,2003-10-07 08:00:00,0.0576
"154",2004,2003-10-07 09:00:00,0.0576
"155",2004,2003-10-07 10:00:00,0.0576
"156",2004,2003-10-07 11:00:00,0.0558545454545455
"157",2004,2003-10-07 12:00:00,0.0532363636363636
"158",2004,2003-10-07 13:00:00,0.0514909090909091
"159",2004,2003-10-07 14:00:00,0.0488727272727273
"160",2004,2003-10-07 15:00:00,0.0462545454545455
"161",2004,2003-10-07 16:00:00,0.0453818181818182
"162",2004,2003-10-07 17:00:00,0.0436363636363636
"163",2004,2003-10-07 18:00:00,0.0418909090909091
"164",2004,2003-10-07 19:00:00,0.0401454545454545
"165",2004,2003-10-07 20:00:00,0.0418909090909091
"166",2004,2003-10-07 21:00:00,0.0418909090909091
"167",2004,2003-10-07 22:00:00,0.0418909090909091
"168",2004,2003-10-07 23:00:00,0.0410181818181818
"169",2004,2003-10-08 00:00:00,0.0410181818181818
"170",2004,2003-10-08 01:00:00,0.0436363636363636
"171",2004,2003-10-08 02:00:00,0.0418909090909091
"172",2004,2003-10-08 03:00:00,0.0445090909090909
"173",2004,2003-10-08 04:00:00,0.0453818181818182
"174",2004,2003-10-08 05:00:00,0.0506181818181818
"175",2004,2003-10-08 06:00:00,0.0532363636363636
"176",2004,2003-10-08 07:00:00,0.0576
"177",2004,2003-10-08 08:00:00,0.0576
"178",2004,2003-10-08 09:00:00,0.0576
"179",2004,2003-10-08 10:00:00,0.0558545454545455
"180",2004,2003-10-08 11:00:00,0.0549818181818182
"181",2004,2003-10-08 12:00:00,0.0532363636363636
"182",2004,2003-10-08 13:00:00,0.0506181818181818
"183",2004,2003-10-08 14:00:00,0.0471272727272727
"184",2004,2003-10-08 15:00:00,0.0453818181818182
"185",2004,2003-10-08 16:00:00,0.0445090909090909
"186",2004,2003-10-08 17:00:00,0.0436363636363636
"187",2004,2003-10-08 18:00:00,0.0418909090909091
"188",2004,2003-10-08 19:00:00,0.0418909090909091
"189",2004,2003-10-08 20:00:00,0.0418909090909091
"190",2004,2003-10-08 21:00:00,0.0418909090909091
"191",2004,2003-10-08 22:00:00,0.0418909090909091
"192",2004,2003-10-08 23:00:00,0.0410181818181818
"193",2004,2003-10-09 00:00:00,0.0410181818181818
"194",2004,2003-10-09 01:00:00,0.0410181818181818
"195",2004,2003-10-09 02:00:00,0.0418909090909091
"196",2004,2003-10-09 03:00:00,0.0436363636363636
"197",2004,2003-10-09 04:00:00,0.0453818181818182
"198",2004,2003-10-09 05:00:00,0.0523636363636364
"199",2004,2003-10-09 06:00:00,0.0549818181818182
"200",2004,2003-10-09 07:00:00,0.0576
"201",2004,2003-10-09 08:00:00,0.0576
"202",2004,2003-10-09 09:00:00,0.0576
"203",2004,2003-10-09 10:00:00,0.0576
"204",2004,2003-10-09 11:00:00,0.0558545454545455
"205",2004,2003-10-09 12:00:00,0.0532363636363636
"206",2004,2003-10-09 13:00:00,0.0514909090909091
"207",2004,2003-10-09 14:00:00,0.0462545454545455
"208",2004,2003-10-09 15:00:00,0.0453818181818182
"209",2004,2003-10-09 16:00:00,0.0427636363636364
"210",2004,2003-10-09 17:00:00,0.0418909090909091
"211",2004,2003-10-09 18:00:00,0.0418909090909091
"212",2004,2003-10-09 19:00:00,0.0401454545454545
"213",2004,2003-10-09 20:00:00,0.0410181818181818
"214",2004,2003-10-09 21:00:00,0.0418909090909091
"215",2004,2003-10-09 22:00:00,0.0392727272727273
"216",2004,2003-10-09 23:00:00,0.0392727272727273
"217",2004,2003-10-10 00:00:00,0.0384
"218",2004,2003-10-10 01:00:00,0.0401454545454545
"219",2004,2003-10-10 02:00:00,0.0418909090909091
"220",2004,2003-10-10 03:00:00,0.0436363636363636
"221",2004,2003-10-10 04:00:00,0.0453818181818182
"222",2004,2003-10-10 05:00:00,0.0532363636363636
"223",2004,2003-10-10 06:00:00,0.0549818181818182
"224",2004,2003-10-10 07:00:00,0.0584727272727273
"225",2004,2003-10-10 08:00:00,0.0610909090909091
"226",2004,2003-10-10 09:00:00,0.0610909090909091
"227",2004,2003-10-10 10:00:00,0.0584727272727273
"228",2004,2003-10-10 11:00:00,0.0576
"229",2004,2003-10-10 12:00:00,0.0549818181818182
"230",2004,2003-10-10 13:00:00,0.0541090909090909
"231",2004,2003-10-10 14:00:00,0.0532363636363636
"232",2004,2003-10-10 15:00:00,0.0514909090909091
"233",2004,2003-10-10 16:00:00,0.0488727272727273
"234",2004,2003-10-10 17:00:00,0.048
"235",2004,2003-10-10 18:00:00,0.0453818181818182
"236",2004,2003-10-10 19:00:00,0.0453818181818182
"237",2004,2003-10-10 20:00:00,0.0453818181818182
"238",2004,2003-10-10 21:00:00,0.0453818181818182
"239",2004,2003-10-10 22:00:00,0.0462545454545455
"240",2004,2003-10-10 23:00:00,0.048
"241",2004,2003-10-11 00:00:00,0.048
"242",2004,2003-10-11 01:00:00,0.0488727272727273
"243",2004,2003-10-11 02:00:00,0.0514909090909091
"244",2004,2003-10-11 03:00:00,0.0532363636363636
"245",2004,2003-10-11 04:00:00,0.0567272727272727
"246",2004,2003-10-11 05:00:00,0.0576
"247",2004,2003-10-11 06:00:00,0.0602181818181818
"248",2004,2003-10-11 07:00:00,0.0610909090909091
"249",2004,2003-10-11 08:00:00,0.0610909090909091
"250",2004,2003-10-11 09:00:00,0.0593454545454546
"251",2004,2003-10-11 10:00:00,0.0576
"252",2004,2003-10-11 11:00:00,0.0532363636363636
"253",2004,2003-10-11 12:00:00,0.0523636363636364
"254",2004,2003-10-11 13:00:00,0.0471272727272727
"255",2004,2003-10-11 14:00:00,0.0453818181818182
"256",2004,2003-10-11 15:00:00,0.0427636363636364
"257",2004,2003-10-11 16:00:00,0.0401454545454545
"258",2004,2003-10-11 17:00:00,0.0392727272727273
"259",2004,2003-10-11 18:00:00,0.0392727272727273
"260",2004,2003-10-11 19:00:00,0.0392727272727273
"261",2004,2003-10-11 20:00:00,0.0392727272727273
"262",2004,2003-10-11 21:00:00,0.0392727272727273
"263",2004,2003-10-11 22:00:00,0.0392727272727273
"264",2004,2003-10-11 23:00:00,0.0392727272727273
"265",2004,2003-10-12 00:00:00,0.0392727272727273
"266",2004,2003-10-12 01:00:00,0.0392727272727273
"267",2004,2003-10-12 02:00:00,0.0392727272727273
"268",2004,2003-10-12 03:00:00,0.0392727272727273
"269",2004,2003-10-12 04:00:00,0.0401454545454545
"270",2004,2003-10-12 05:00:00,0.0436363636363636
"271",2004,2003-10-12 06:00:00,0.0497454545454545
"272",2004,2003-10-12 07:00:00,0.0532363636363636
"273",2004,2003-10-12 08:00:00,0.0532363636363636
"274",2004,2003-10-12 09:00:00,0.0523636363636364
"275",2004,2003-10-12 10:00:00,0.0532363636363636
"276",2004,2003-10-12 11:00:00,0.0514909090909091
"277",2004,2003-10-12 12:00:00,0.0497454545454545
"278",2004,2003-10-12 13:00:00,0.0462545454545455
"279",2004,2003-10-12 14:00:00,0.0445090909090909
"280",2004,2003-10-12 15:00:00,0.0410181818181818
"281",2004,2003-10-12 16:00:00,0.0392727272727273
"282",2004,2003-10-12 17:00:00,0.0375272727272727
"283",2004,2003-10-12 18:00:00,0.0384
"284",2004,2003-10-12 19:00:00,0.0392727272727273
"285",2004,2003-10-12 20:00:00,0.0392727272727273
"286",2004,2003-10-12 21:00:00,0.0384
"287",2004,2003-10-12 22:00:00,0.0366545454545455
"288",2004,2003-10-12 23:00:00,0.0366545454545455
"289",2004,2003-10-13 00:00:00,0.0392727272727273
"290",2004,2003-10-13 01:00:00,0.0392727272727273
"291",2004,2003-10-13 02:00:00,0.0392727272727273
"292",2004,2003-10-13 03:00:00,0.0392727272727273
"293",2004,2003-10-13 04:00:00,0.0401454545454545
"294",2004,2003-10-13 05:00:00,0.0445090909090909
"295",2004,2003-10-13 06:00:00,0.0497454545454545
"296",2004,2003-10-13 07:00:00,0.0532363636363636
"297",2004,2003-10-13 08:00:00,0.0549818181818182
"298",2004,2003-10-13 09:00:00,0.0532363636363636
"299",2004,2003-10-13 10:00:00,0.0532363636363636
"300",2004,2003-10-13 11:00:00,0.0514909090909091
"301",2004,2003-10-13 12:00:00,0.0497454545454545
"302",2004,2003-10-13 13:00:00,0.0453818181818182
"303",2004,2003-10-13 14:00:00,0.0445090909090909
"304",2004,2003-10-13 15:00:00,0.0401454545454545
"305",2004,2003-10-13 16:00:00,0.0392727272727273
"306",2004,2003-10-13 17:00:00,0.0392727272727273
"307",2004,2003-10-13 18:00:00,0.0366545454545455
"308",2004,2003-10-13 19:00:00,0.0349090909090909
"309",2004,2003-10-13 20:00:00,0.0366545454545455
"310",2004,2003-10-13 21:00:00,0.0375272727272727
"311",2004,2003-10-13 22:00:00,0.0366545454545455
"312",2004,2003-10-13 23:00:00,0.0366545454545455
"313",2004,2003-10-14 00:00:00,0.0357818181818182
"314",2004,2003-10-14 01:00:00,0.0357818181818182
"315",2004,2003-10-14 02:00:00,0.0366545454545455
"316",2004,2003-10-14 03:00:00,0.0384
"317",2004,2003-10-14 04:00:00,0.0384
"318",2004,2003-10-14 05:00:00,0.0392727272727273
"319",2004,2003-10-14 06:00:00,0.0410181818181818
"320",2004,2003-10-14 07:00:00,0.0462545454545455
"321",2004,2003-10-14 08:00:00,0.0506181818181818
"322",2004,2003-10-14 09:00:00,0.0497454545454545
"323",2004,2003-10-14 10:00:00,0.0506181818181818
"324",2004,2003-10-14 11:00:00,0.048
"325",2004,2003-10-14 12:00:00,0.0453818181818182
"326",2004,2003-10-14 13:00:00,0.0436363636363636
"327",2004,2003-10-14 14:00:00,0.0401454545454545
"328",2004,2003-10-14 15:00:00,0.0392727272727273
"329",2004,2003-10-14 16:00:00,0.0366545454545455
"330",2004,2003-10-14 17:00:00,0.0366545454545455
"331",2004,2003-10-14 18:00:00,0.0366545454545455
"332",2004,2003-10-14 19:00:00,0.0357818181818182
"333",2004,2003-10-14 20:00:00,0.0357818181818182
"334",2004,2003-10-14 21:00:00,0.0349090909090909
"335",2004,2003-10-14 22:00:00,0.0331636363636364
"336",2004,2003-10-14 23:00:00,0.0331636363636364
"337",2004,2003-10-15 00:00:00,0.0340363636363636
"338",2004,2003-10-15 01:00:00,0.0357818181818182
"339",2004,2003-10-15 02:00:00,0.0366545454545455
"340",2004,2003-10-15 03:00:00,0.0331636363636364
"341",2004,2003-10-15 04:00:00,0.0366545454545455
"342",2004,2003-10-15 05:00:00,0.0366545454545455
"343",2004,2003-10-15 06:00:00,0.0384
"344",2004,2003-10-15 07:00:00,0.0436363636363636
"345",2004,2003-10-15 08:00:00,0.0462545454545455
"346",2004,2003-10-15 09:00:00,0.048
"347",2004,2003-10-15 10:00:00,0.048
"348",2004,2003-10-15 11:00:00,0.0462545454545455
"349",2004,2003-10-15 12:00:00,0.0453818181818182
"350",2004,2003-10-15 13:00:00,0.0436363636363636
"351",2004,2003-10-15 14:00:00,0.0410181818181818
"352",2004,2003-10-15 15:00:00,0.0392727272727273
"353",2004,2003-10-15 16:00:00,0.0375272727272727
"354",2004,2003-10-15 17:00:00,0.0366545454545455
"355",2004,2003-10-15 18:00:00,0.0366545454545455
"356",2004,2003-10-15 19:00:00,0.0366545454545455
"357",2004,2003-10-15 20:00:00,0.0366545454545455
"358",2004,2003-10-15 21:00:00,0.0340363636363636
"359",2004,2003-10-15 22:00:00,0.0340363636363636
"360",2004,2003-10-15 23:00:00,0.0340363636363636
"361",2004,2003-10-16 00:00:00,0.0349090909090909
"362",2004,2003-10-16 01:00:00,0.0331636363636364
"363",2004,2003-10-16 02:00:00,0.0340363636363636
"364",2004,2003-10-16 03:00:00,0.0366545454545455
"365",2004,2003-10-16 04:00:00,0.0366545454545455
"366",2004,2003-10-16 05:00:00,0.0392727272727273
"367",2004,2003-10-16 06:00:00,0.0401454545454545
"368",2004,2003-10-16 07:00:00,0.0453818181818182
"369",2004,2003-10-16 08:00:00,0.048
"370",2004,2003-10-16 09:00:00,0.048
"371",2004,2003-10-16 10:00:00,0.048
"372",2004,2003-10-16 11:00:00,0.0453818181818182
"373",2004,2003-10-16 12:00:00,0.0453818181818182
"374",2004,2003-10-16 13:00:00,0.0427636363636364
"375",2004,2003-10-16 14:00:00,0.0401454545454545
"376",2004,2003-10-16 15:00:00,0.0375272727272727
"377",2004,2003-10-16 16:00:00,0.0366545454545455
"378",2004,2003-10-16 17:00:00,0.0366545454545455
"379",2004,2003-10-16 18:00:00,0.0366545454545455
"380",2004,2003-10-16 19:00:00,0.0357818181818182
"381",2004,2003-10-16 20:00:00,0.0349090909090909
"382",2004,2003-10-16 21:00:00,0.0340363636363636
"383",2004,2003-10-16 22:00:00,0.0331636363636364
"384",2004,2003-10-16 23:00:00,0.0340363636363636
"385",2004,2003-10-17 00:00:00,0.0331636363636364
"386",2004,2003-10-17 01:00:00,0.0349090909090909
"387",2004,2003-10-17 02:00:00,0.0331636363636364
"388",2004,2003-10-17 03:00:00,0.0331636363636364
"389",2004,2003-10-17 04:00:00,0.0322909090909091
"390",2004,2003-10-17 05:00:00,0.0357818181818182
"391",2004,2003-10-17 06:00:00,0.0375272727272727
"392",2004,2003-10-17 07:00:00,0.0410181818181818
"393",2004,2003-10-17 08:00:00,0.0453818181818182
"394",2004,2003-10-17 09:00:00,0.0453818181818182
"395",2004,2003-10-17 10:00:00,0.0453818181818182
"396",2004,2003-10-17 11:00:00,0.0445090909090909
"397",2004,2003-10-17 12:00:00,0.0401454545454545
"398",2004,2003-10-17 13:00:00,0.0384
"399",2004,2003-10-17 14:00:00,0.0357818181818182
"400",2004,2003-10-17 15:00:00,0.0349090909090909
"401",2004,2003-10-17 16:00:00,0.0331636363636364
"402",2004,2003-10-17 17:00:00,0.0322909090909091
"403",2004,2003-10-17 18:00:00,0.0305454545454545
"404",2004,2003-10-17 19:00:00,0.0331636363636364
"405",2004,2003-10-17 20:00:00,0.0322909090909091
"406",2004,2003-10-17 21:00:00,0.0331636363636364
"407",2004,2003-10-17 22:00:00,0.0331636363636364
"408",2004,2003-10-17 23:00:00,0.0322909090909091
"409",2004,2003-10-18 00:00:00,0.0305454545454545
"410",2004,2003-10-18 01:00:00,0.0305454545454545
"411",2004,2003-10-18 02:00:00,0.0314181818181818
"412",2004,2003-10-18 03:00:00,0.0322909090909091
"413",2004,2003-10-18 04:00:00,0.0331636363636364
"414",2004,2003-10-18 05:00:00,0.0331636363636364
"415",2004,2003-10-18 06:00:00,0.0331636363636364
"416",2004,2003-10-18 07:00:00,0.0322909090909091
"417",2004,2003-10-18 08:00:00,0.0357818181818182
"418",2004,2003-10-18 09:00:00,0.0366545454545455
"419",2004,2003-10-18 10:00:00,0.0392727272727273
"420",2004,2003-10-18 11:00:00,0.0392727272727273
"421",2004,2003-10-18 12:00:00,0.0401454545454545
"422",2004,2003-10-18 13:00:00,0.0392727272727273
"423",2004,2003-10-18 14:00:00,0.0366545454545455
"424",2004,2003-10-18 15:00:00,0.0366545454545455
"425",2004,2003-10-18 16:00:00,0.0340363636363636
"426",2004,2003-10-18 17:00:00,0.0331636363636364
"427",2004,2003-10-18 18:00:00,0.0331636363636364
"428",2004,2003-10-18 19:00:00,0.0331636363636364
"429",2004,2003-10-18 20:00:00,0.0331636363636364
"430",2004,2003-10-18 21:00:00,0.0340363636363636
"431",2004,2003-10-18 22:00:00,0.0349090909090909
"432",2004,2003-10-18 23:00:00,0.0349090909090909
"433",2004,2003-10-19 00:00:00,0.0349090909090909
"434",2004,2003-10-19 01:00:00,0.0375272727272727
"435",2004,2003-10-19 02:00:00,0.0305454545454545
"436",2004,2003-10-19 03:00:00,0.0305454545454545
"437",2004,2003-10-19 04:00:00,0.0305454545454545
"438",2004,2003-10-19 05:00:00,0.0322909090909091
"439",2004,2003-10-19 06:00:00,0.0331636363636364
"440",2004,2003-10-19 07:00:00,0.0331636363636364
"441",2004,2003-10-19 08:00:00,0.0340363636363636
"442",2004,2003-10-19 09:00:00,0.0384
"443",2004,2003-10-19 10:00:00,0.0392727272727273
"444",2004,2003-10-19 11:00:00,0.0392727272727273
"445",2004,2003-10-19 12:00:00,0.0392727272727273
"446",2004,2003-10-19 13:00:00,0.0366545454545455
"447",2004,2003-10-19 14:00:00,0.0340363636363636
"448",2004,2003-10-19 15:00:00,0.0331636363636364
"449",2004,2003-10-19 16:00:00,0.0305454545454545
"450",2004,2003-10-19 17:00:00,0.0305454545454545
"451",2004,2003-10-19 18:00:00,0.0305454545454545
"452",2004,2003-10-19 19:00:00,0.0305454545454545
"453",2004,2003-10-19 20:00:00,0.0305454545454545
"454",2004,2003-10-19 21:00:00,0.0305454545454545
"455",2004,2003-10-19 22:00:00,0.0305454545454545
"456",2004,2003-10-19 23:00:00,0.0305454545454545
"457",2004,2003-10-20 00:00:00,0.0305454545454545
"458",2004,2003-10-20 01:00:00,0.0305454545454545
"459",2004,2003-10-20 02:00:00,0.0305454545454545
"460",2004,2003-10-20 03:00:00,0.0305454545454545
"461",2004,2003-10-20 04:00:00,0.0305454545454545
"462",2004,2003-10-20 05:00:00,0.0305454545454545
"463",2004,2003-10-20 06:00:00,0.0305454545454545
"464",2004,2003-10-20 07:00:00,0.0305454545454545
"465",2004,2003-10-20 08:00:00,0.0305454545454545
"466",2004,2003-10-20 09:00:00,0.0322909090909091
"467",2004,2003-10-20 10:00:00,0.0357818181818182
"468",2004,2003-10-20 11:00:00,0.0366545454545455
"469",2004,2003-10-20 12:00:00,0.0357818181818182
"470",2004,2003-10-20 13:00:00,0.0340363636363636
"471",2004,2003-10-20 14:00:00,0.0322909090909091
"472",2004,2003-10-20 15:00:00,0.0314181818181818
"473",2004,2003-10-20 16:00:00,0.0305454545454545
"474",2004,2003-10-20 17:00:00,0.0296727272727273
"475",2004,2003-10-20 18:00:00,0.0305454545454545
"476",2004,2003-10-20 19:00:00,0.0305454545454545
"477",2004,2003-10-20 20:00:00,0.0305454545454545
"478",2004,2003-10-20 21:00:00,0.0305454545454545
"479",2004,2003-10-20 22:00:00,0.0305454545454545
"480",2004,2003-10-20 23:00:00,0.0305454545454545
"481",2004,2003-10-21 00:00:00,0.0305454545454545
"482",2004,2003-10-21 01:00:00,0.0305454545454545
"483",2004,2003-10-21 02:00:00,0.0305454545454545
"484",2004,2003-10-21 03:00:00,0.0305454545454545
"485",2004,2003-10-21 04:00:00,0.0305454545454545
"486",2004,2003-10-21 05:00:00,0.0305454545454545
"487",2004,2003-10-21 06:00:00,0.0305454545454545
"488",2004,2003-10-21 07:00:00,0.0305454545454545
"489",2004,2003-10-21 08:00:00,0.0305454545454545
"490",2004,2003-10-21 09:00:00,0.0322909090909091
"491",2004,2003-10-21 10:00:00,0.0366545454545455
"492",2004,2003-10-21 11:00:00,0.0366545454545455
"493",2004,2003-10-21 12:00:00,0.0366545454545455
"494",2004,2003-10-21 13:00:00,0.0340363636363636
"495",2004,2003-10-21 14:00:00,0.0314181818181818
"496",2004,2003-10-21 15:00:00,0.0305454545454545
"497",2004,2003-10-21 16:00:00,0.0305454545454545
"498",2004,2003-10-21 17:00:00,0.0305454545454545
"499",2004,2003-10-21 18:00:00,0.0305454545454545
"500",2004,2003-10-21 19:00:00,0.0305454545454545
"501",2004,2003-10-21 20:00:00,0.0305454545454545
"502",2004,2003-10-21 21:00:00,0.0305454545454545
"503",2004,2003-10-21 22:00:00,0.0305454545454545
"504",2004,2003-10-21 23:00:00,0.0314181818181818
"505",2004,2003-10-22 00:00:00,0.0305454545454545
